,SalesAgentEmailID,ContactEmailID,Product,Close_Value,year_month,sentiment_scores
2248,rosalina@piedpiper.com,shemeka@xx-holding.com,GTX Basic,501,2017-11,4.507246376811594
2249,darcel@piedpiper.com,junko@streethex.com,GTX Plus Pro,5220,2019-06,3.169421487603306
2250,anna@piedpiper.com,corrinne@isdom.com,GTX Basic,523,2019-04,4.115151515151515
2251,cassey@piedpiper.com,alejandro@initech.com,MG Advanced,3684,2017-12,3.611111111111111
2252,zane@piedpiper.com,deanne@plusstrip.com,GTXPro,5491,2018-09,4.708333333333333
2253,cecily@piedpiper.com,israel@zumgoity.com,GTX Plus Pro,5148,2018-07,2.638888888888889
2254,kary@piedpiper.com,maxie@sunnamplex.com,GTXPro,4512,2017-10,4.065693430656935
2255,marty@piedpiper.com,palmira@inity.com,GTX Plus Basic,1204,2017-08,3.859154929577465
2256,kami@piedpiper.com,claribel@goodsilron.com,MG Special,51,2018-05,3.7155172413793105
2257,kami@piedpiper.com,kenton@kan-code.com,GTXPro,5339,2019-05,3.8379888268156424
2258,cassey@piedpiper.com,monte@kinnamplus.com,MG Advanced,3156,2019-08,3.5213675213675213
2259,darcel@piedpiper.com,benny@treequote.com,GTX Plus Pro,6182,2019-06,3.577272727272727
2260,kami@piedpiper.com,gordon@scotfind.com,GTX Basic,549,2017-09,4.188405797101449
2261,marty@piedpiper.com,edison@scottech.com,GTXPro,4377,2017-07,4.7974683544303796
2262,moses@piedpiper.com,mellie@finhigh.com,GTX Plus Basic,1147,2019-03,4.430232558139535
2263,rosalina@piedpiper.com,ashlie@sonron.com,MG Advanced,3484,2018-06,5.23404255319149
2264,kami@piedpiper.com,hsiu@fasehatice.com,MG Special,56,2018-10,4.101123595505618
2265,james@piedpiper.com,titus@plexzap.com,GTX Plus Basic,1040,2019-09,4.311827956989247
2266,daniell@piedpiper.com,mirta@iselectrics.com,GTX Plus Basic,1111,2019-02,4.428571428571429
2267,anna@piedpiper.com,verna@statholdings.com,MG Special,56,2018-11,3.9732142857142856
2268,zane@piedpiper.com,kenton@kan-code.com,GTXPro,5456,2017-10,4.2695035460992905
2269,wilburn@piedpiper.com,malissa@donquadtech.com,GTXPro,3961,2019-12,5.4
2270,gladys@piedpiper.com,elisa@warephase.com,GTXPro,4631,2018-03,3.0927835051546393
2271,boris@piedpiper.com,kenton@kan-code.com,MG Advanced,3420,2019-08,4.850746268656716
2272,lajuana@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTX Basic,537,2018-12,4.262711864406779
2273,lajuana@piedpiper.com,edison@scottech.com,MG Advanced,3704,2019-12,2.8208955223880596
2274,kami@piedpiper.com,maren@rantouch.com,MG Special,59,2019-06,4.181818181818182
2275,gladys@piedpiper.com,mellie@finhigh.com,MG Special,55,2019-02,4.3924050632911396
2276,rosalina@piedpiper.com,claribel@goodsilron.com,GTX Basic,600,2018-08,2.8181818181818183
2277,zane@piedpiper.com,claribel@goodsilron.com,GTX Plus Pro,5042,2018-06,3.289156626506024
2278,lajuana@piedpiper.com,crista@rundofase.com,GTX Basic,483,2019-03,2.8043478260869565
2279,moses@piedpiper.com,ivory@conecom.com,GTX Basic,376,2018-08,4.7894736842105265
2280,boris@piedpiper.com,williemae@zathunicon.com,GTX Basic,457,2019-04,3.4901960784313726
2281,anna@piedpiper.com,benny@treequote.com,MG Special,44,2019-05,4.118012422360248
2282,cassey@piedpiper.com,terry@plussunin.com,GTX Plus Basic,1202,2019-05,4.075949367088608
2283,zane@piedpiper.com,claribel@goodsilron.com,GTXPro,5268,2018-04,3.289156626506024
2284,cecily@piedpiper.com,corrinne@isdom.com,MG Special,54,2017-09,3.6736842105263157
2285,jonathan@piedpiper.com,ying@funholding.com,GTXPro,5080,2019-08,4.172932330827067
2286,elease@piedpiper.com,juliette@hottechi.com,MG Advanced,3450,2019-12,3.4862385321100917
2287,anna@piedpiper.com,edison@scottech.com,MG Special,56,2017-08,3.3404255319148937
2288,maureen@piedpiper.com,maren@rantouch.com,GTX Plus Basic,1109,2018-07,4.753846153846154
2289,vicki@piedpiper.com,rosanne@y-corporation.com,GTX Basic,578,2018-02,3.96
2290,markita@piedpiper.com,titus@plexzap.com,GTXPro,4644,2019-09,4.0
2291,marty@piedpiper.com,mellie@finhigh.com,MG Advanced,3236,2019-10,4.28421052631579
2292,niesha@piedpiper.com,verna@statholdings.com,GTX Plus Basic,1267,2017-08,4.842105263157895
2293,vicki@piedpiper.com,robbie@cheers.com,MG Advanced,3687,2018-03,3.6597938144329896
2294,moses@piedpiper.com,elisa@warephase.com,GTX Plus Pro,4731,2018-06,3.1486486486486487
2295,zane@piedpiper.com,tyron@hatfan.com,GTX Basic,454,2018-05,4.40566037735849
2296,vicki@piedpiper.com,belinda@finjob.com,GTX Basic,532,2018-01,3.8907563025210083
2297,gladys@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTX Basic,650,2018-08,4.71578947368421
2298,anna@piedpiper.com,faviola@cancity.com,MG Special,60,2017-08,4.258064516129032
2299,violet@piedpiper.com,orpha@umbrellacorporation.com,GTXPro,4756,2018-01,4.45679012345679
2300,anna@piedpiper.com,darrel@rangreen.com,MG Advanced,3813,2018-10,3.582608695652174
2301,kary@piedpiper.com,juliette@hottechi.com,GTX Plus Pro,6042,2017-12,3.1210762331838566
2302,darcel@piedpiper.com,sherman@toughzap.com,MG Special,54,2019-11,4.183783783783784
2303,anna@piedpiper.com,genie@betatech.com,GTX Plus Basic,1047,2017-11,3.535211267605634
2304,markita@piedpiper.com,laveta@zoomit.com,GTXPro,5540,2019-06,3.865168539325843
2305,cassey@piedpiper.com,williemae@zathunicon.com,MG Special,50,2019-05,3.5853658536585367
2306,jonathan@piedpiper.com,faviola@cancity.com,GTX Plus Basic,969,2017-10,3.2318840579710146
2307,vicki@piedpiper.com,belinda@finjob.com,GTX Basic,564,2019-01,3.8907563025210083
2308,rosie@piedpiper.com,loise@mathtouch.com,MG Special,64,2019-02,4.046511627906977
2309,jonathan@piedpiper.com,benny@treequote.com,GTX Basic,576,2019-10,3.6538461538461537
2310,elease@piedpiper.com,maren@rantouch.com,MG Special,60,2019-05,3.617021276595745
2311,jonathan@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTXPro,4809,2018-12,5.010752688172043
2312,james@piedpiper.com,kelli@golddex.com,GTX Plus Pro,5116,2018-01,3.6989247311827955
2313,darcel@piedpiper.com,faviola@cancity.com,MG Advanced,3295,2019-11,3.443243243243243
2314,zane@piedpiper.com,golda@condax.com,GTX Basic,501,2018-04,3.9005847953216373
2315,cassey@piedpiper.com,danilo@betasoloin.com,MG Advanced,3280,2019-02,3.0086206896551726
2316,cassey@piedpiper.com,danilo@betasoloin.com,GTX Plus Basic,1109,2018-02,3.0086206896551726
2317,kary@piedpiper.com,gordon@scotfind.com,GTXPro,5280,2019-09,3.532934131736527
2318,reed@piedpiper.com,malissa@donquadtech.com,GTXPro,4641,2019-09,3.824561403508772
2319,zane@piedpiper.com,delila@konex.com,GTX Plus Basic,1029,2017-07,3.354285714285714
2320,marty@piedpiper.com,benny@treequote.com,GTX Plus Pro,5280,2017-10,3.9680851063829787
2321,lajuana@piedpiper.com,darrel@rangreen.com,MG Advanced,3131,2017-07,3.4642857142857144
2322,lajuana@piedpiper.com,sherman@toughzap.com,MG Special,42,2019-12,5.26530612244898
2323,jonathan@piedpiper.com,bryan@bioholding.com,MG Special,62,2019-06,5.2105263157894735
2324,moses@piedpiper.com,sherman@toughzap.com,MG Advanced,3025,2018-08,3.4057971014492754
2325,marty@piedpiper.com,corrinne@isdom.com,GTX Plus Basic,1028,2017-07,5.148648648648648
2326,darcel@piedpiper.com,kristle@dontechi.com,GTX Basic,604,2019-01,3.4007936507936507
2327,markita@piedpiper.com,gordon@scotfind.com,MG Special,57,2018-01,3.82
2328,rosie@piedpiper.com,terry@plussunin.com,GTXPro,5182,2019-03,4.302631578947368
2329,maureen@piedpiper.com,belinda@finjob.com,GTX Plus Basic,1145,2018-08,3.8376068376068377
2330,darcel@piedpiper.com,crista@rundofase.com,GTX Basic,538,2019-04,3.98
2331,reed@piedpiper.com,paola@opentech.com,GTX Plus Pro,5204,2019-02,3.9012345679012346
2332,donn@piedpiper.com,cassy@bioplex.com,GTX Plus Basic,1050,2017-10,2.810344827586207
2333,markita@piedpiper.com,gordon@scotfind.com,MG Special,50,2019-12,3.82
2334,niesha@piedpiper.com,palmira@inity.com,GTX Plus Pro,6255,2017-08,4.96875
2335,corliss@piedpiper.com,alejandro@initech.com,GTXPro,4501,2018-07,3.391304347826087
2336,kami@piedpiper.com,ashlie@sonron.com,GTX Plus Pro,5491,2018-08,4.495575221238938
2337,vicki@piedpiper.com,tambra@singletechno.com,MG Special,61,2017-08,3.5737704918032787
2338,daniell@piedpiper.com,eleonore@donware.com,GTX Plus Pro,6024,2017-08,2.6458333333333335
2339,kary@piedpiper.com,claribel@goodsilron.com,MG Special,55,2019-07,4.962616822429907
2340,reed@piedpiper.com,vella@yearin.com,GTXPro,3991,2018-07,4.5625
2341,elease@piedpiper.com,nelia@dalttechnology.com,MG Special,43,2018-11,3.6037735849056602
2342,vicki@piedpiper.com,robbie@cheers.com,MG Special,56,2018-02,3.6597938144329896
2343,zane@piedpiper.com,lavone@green-plus.com,GTXPro,5532,2019-02,2.8421052631578947
2344,markita@piedpiper.com,winston@j-texon.com,GTX Basic,566,2017-09,3.7676767676767677
2345,moses@piedpiper.com,darrel@rangreen.com,GTX Plus Basic,978,2017-09,3.4482758620689653
2346,cassey@piedpiper.com,danilo@betasoloin.com,GTXPro,4497,2018-03,3.0086206896551726
2347,james@piedpiper.com,tambra@singletechno.com,GTX Basic,403,2019-08,3.738255033557047
2348,maureen@piedpiper.com,gordon@scotfind.com,GTX Basic,579,2018-05,3.6666666666666665
2349,daniell@piedpiper.com,loise@mathtouch.com,GTX Basic,592,2017-09,3.857142857142857
2350,kary@piedpiper.com,tyron@hatfan.com,GTXPro,5039,2019-10,2.980392156862745
2351,kami@piedpiper.com,titus@plexzap.com,GTX Plus Pro,5033,2018-02,3.4153846153846152
2352,cecily@piedpiper.com,elisa@warephase.com,MG Special,51,2019-03,3.7313432835820897
2353,maureen@piedpiper.com,tambra@singletechno.com,GTX Plus Basic,1075,2019-03,4.297297297297297
2354,kami@piedpiper.com,hsiu@fasehatice.com,MG Advanced,3064,2017-07,4.101123595505618
2355,cassey@piedpiper.com,lavonia@vehementcapitalpartners.com,GTX Basic,491,2019-03,4.835820895522388
2356,donn@piedpiper.com,vanessa@xx-zobam.com,GTX Basic,564,2019-11,4.676470588235294
2357,lajuana@piedpiper.com,ivana@konmatfix.com,MG Special,48,2018-05,3.8191489361702127
2358,darcel@piedpiper.com,junko@streethex.com,GTX Plus Pro,5858,2019-09,3.169421487603306
2359,lajuana@piedpiper.com,bryan@bioholding.com,GTX Basic,518,2019-03,4.09
2360,reed@piedpiper.com,shella@zotware.com,GTX Basic,512,2018-12,3.1774193548387095
2361,versie@piedpiper.com,darrel@rangreen.com,MG Advanced,3046,2019-04,3.0283018867924527
2362,versie@piedpiper.com,faviola@cancity.com,MG Special,63,2019-03,3.8308823529411766
2363,kary@piedpiper.com,laveta@zoomit.com,MG Special,62,2018-08,4.6455696202531644
2364,zane@piedpiper.com,maren@rantouch.com,MG Advanced,2712,2017-09,3.185185185185185
2365,lajuana@piedpiper.com,crista@rundofase.com,GTX Basic,487,2018-12,2.8043478260869565
2366,lajuana@piedpiper.com,genie@betatech.com,GTX Plus Pro,6156,2019-09,4.0125
2367,darcel@piedpiper.com,golda@condax.com,GTX Plus Pro,5422,2017-12,3.971875
2368,daniell@piedpiper.com,rosalyn@zencorporation.com,GTXPro,5112,2017-07,4.416666666666667
2369,vicki@piedpiper.com,robbie@cheers.com,GTX Basic,535,2018-05,3.6597938144329896
2370,jonathan@piedpiper.com,junko@streethex.com,GTX Basic,565,2018-03,2.491228070175439
2371,kary@piedpiper.com,delila@konex.com,GTX Basic,532,2019-05,3.740740740740741
2372,maureen@piedpiper.com,lavone@green-plus.com,GTXPro,4939,2019-10,3.6301369863013697
2373,zane@piedpiper.com,pedro@newex.com,GTX Plus Basic,999,2017-07,3.5161290322580645
2374,maureen@piedpiper.com,robbie@cheers.com,GTX Plus Basic,1021,2018-09,4.6880733944954125
2375,zane@piedpiper.com,claribel@goodsilron.com,GTX Plus Basic,1084,2018-12,3.289156626506024
2376,cassey@piedpiper.com,terry@plussunin.com,GTXPro,5091,2017-10,4.075949367088608
2377,lajuana@piedpiper.com,junko@streethex.com,MG Special,61,2018-09,4.05
2378,moses@piedpiper.com,golda@condax.com,GTX Plus Basic,1033,2019-08,3.938775510204082
2379,james@piedpiper.com,kelli@golddex.com,GTX Basic,552,2019-09,3.6989247311827955
2380,anna@piedpiper.com,juliette@hottechi.com,MG Advanced,3300,2019-12,4.796178343949045
2381,moses@piedpiper.com,corrinne@isdom.com,MG Special,57,2018-01,3.4074074074074074
2382,corliss@piedpiper.com,lavonia@vehementcapitalpartners.com,GTXPro,4833,2018-01,2.7142857142857144
2383,versie@piedpiper.com,kelly@ron-tech.com,MG Advanced,3548,2019-02,4.782608695652174
2384,niesha@piedpiper.com,faviola@cancity.com,MG Advanced,3501,2019-12,3.5866666666666664
2385,moses@piedpiper.com,darrel@rangreen.com,GTX Basic,574,2018-01,3.4482758620689653
2386,anna@piedpiper.com,candice@stanredtax.com,GTX Plus Pro,5847,2018-05,4.304347826086956
2387,james@piedpiper.com,robbie@cheers.com,GTXPro,5031,2019-02,3.335766423357664
2388,anna@piedpiper.com,genie@betatech.com,GTX Basic,480,2018-05,3.535211267605634
2389,reed@piedpiper.com,kenton@kan-code.com,GTX Plus Pro,6456,2018-10,3.8074074074074074
2390,vicki@piedpiper.com,shemeka@xx-holding.com,GTXPro,4554,2018-06,4.274074074074074
2391,darcel@piedpiper.com,ying@funholding.com,GTX Plus Basic,943,2019-10,3.5726872246696035
2392,anna@piedpiper.com,ivory@conecom.com,GTX Plus Basic,1056,2018-10,4.5
2393,corliss@piedpiper.com,gertrude@massivedynamic.com,MG Special,50,2018-04,3.683333333333333
2394,vicki@piedpiper.com,winston@j-texon.com,GTX Basic,456,2018-03,4.683168316831683
2395,versie@piedpiper.com,edison@scottech.com,MG Special,52,2018-05,4.724137931034483
2396,james@piedpiper.com,pedro@newex.com,GTXPro,5293,2018-04,4.795454545454546
2397,kary@piedpiper.com,winston@j-texon.com,GTX Basic,525,2017-10,3.477272727272727
2398,versie@piedpiper.com,kristle@dontechi.com,GTX Basic,462,2019-02,3.515625
2399,hayden@piedpiper.com,belinda@finjob.com,MG Advanced,3403,2019-04,4.105882352941176
2400,wilburn@piedpiper.com,vanessa@xx-zobam.com,MG Advanced,3596,2019-09,2.7804878048780486
2401,maureen@piedpiper.com,tambra@singletechno.com,GTX Basic,601,2018-10,4.297297297297297
2402,moses@piedpiper.com,edison@scottech.com,MG Special,57,2018-10,4.555555555555555
2403,vicki@piedpiper.com,halley@labdrill.com,MG Advanced,2689,2019-02,4.059523809523809
2404,boris@piedpiper.com,ursula@sumace.com,GTX Plus Basic,1106,2019-10,2.159090909090909
2405,moses@piedpiper.com,bryan@bioholding.com,GTX Basic,571,2018-06,3.2903225806451615
2406,daniell@piedpiper.com,ursula@sumace.com,GTX Plus Basic,1008,2018-02,4.305555555555555
2407,reed@piedpiper.com,terry@plussunin.com,GTXPro,4237,2017-10,4.802197802197802
2408,daniell@piedpiper.com,malissa@donquadtech.com,GTXPro,5105,2017-09,3.75
2409,daniell@piedpiper.com,gertrude@massivedynamic.com,GTX Plus Basic,1142,2019-08,3.4035087719298245
2410,markita@piedpiper.com,kelli@golddex.com,MG Special,54,2018-08,4.4625
2411,donn@piedpiper.com,rosalyn@zencorporation.com,GTXPro,5244,2018-01,4.020408163265306
2412,james@piedpiper.com,shemeka@xx-holding.com,GTX Basic,553,2017-09,3.36
2413,gladys@piedpiper.com,candice@stanredtax.com,GTX Plus Basic,1194,2019-04,4.14
2414,kary@piedpiper.com,ashlie@sonron.com,GTX Plus Basic,997,2018-11,4.563025210084033
2415,donn@piedpiper.com,malissa@donquadtech.com,GTXPro,5626,2019-03,4.8
2416,vicki@piedpiper.com,pedro@newex.com,MG Advanced,3023,2018-10,4.1525423728813555
2417,violet@piedpiper.com,gertrude@massivedynamic.com,GTX Plus Basic,960,2019-06,3.357142857142857
2418,hayden@piedpiper.com,halley@labdrill.com,MG Advanced,3807,2019-01,3.844155844155844
2419,zane@piedpiper.com,juliette@hottechi.com,GTX Plus Basic,1149,2018-10,2.8908045977011496
2420,darcel@piedpiper.com,darwin@dambase.com,MG Special,62,2019-05,3.3473684210526318
2421,daniell@piedpiper.com,rosalyn@zencorporation.com,GTX Plus Pro,5407,2019-11,4.416666666666667
2422,marty@piedpiper.com,ying@funholding.com,GTX Plus Basic,949,2019-05,4.318181818181818
2423,zane@piedpiper.com,titus@plexzap.com,GTX Basic,564,2019-08,3.220779220779221
2424,hayden@piedpiper.com,hsiu@fasehatice.com,MG Special,62,2018-10,4.018518518518518
2425,zane@piedpiper.com,lavone@green-plus.com,GTXPro,4178,2018-07,2.8421052631578947
2426,versie@piedpiper.com,darrel@rangreen.com,MG Special,49,2019-07,3.0283018867924527
2427,reed@piedpiper.com,loise@mathtouch.com,GTX Plus Basic,896,2017-10,4.225225225225225
2428,james@piedpiper.com,lavone@green-plus.com,GTXPro,4542,2018-02,3.7906976744186047
2429,kami@piedpiper.com,titus@plexzap.com,GTX Basic,540,2018-05,3.4153846153846152
2430,moses@piedpiper.com,verna@statholdings.com,MG Special,58,2017-09,2.9607843137254903
2431,jonathan@piedpiper.com,palmira@inity.com,GTX Basic,570,2019-03,3.9642857142857144
2432,maureen@piedpiper.com,golda@condax.com,MG Special,53,2018-07,4.205357142857143
2433,violet@piedpiper.com,gertrude@massivedynamic.com,MG Special,55,2018-05,3.357142857142857
2434,kami@piedpiper.com,titus@plexzap.com,GTX Basic,490,2017-09,3.4153846153846152
2435,garret@piedpiper.com,loise@mathtouch.com,MG Advanced,3340,2017-09,4.138888888888889
2436,moses@piedpiper.com,darrel@rangreen.com,GTX Plus Pro,5234,2018-12,3.4482758620689653
2437,versie@piedpiper.com,kristle@dontechi.com,MG Special,56,2018-09,3.515625
2438,gladys@piedpiper.com,mellie@finhigh.com,GTX Plus Pro,5385,2018-03,4.3924050632911396
2439,versie@piedpiper.com,edison@scottech.com,MG Special,58,2019-07,4.724137931034483
2440,donn@piedpiper.com,golda@condax.com,GTX Plus Basic,1062,2017-11,3.8137254901960786
2441,gladys@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTX Plus Basic,1071,2018-05,4.71578947368421
2442,garret@piedpiper.com,cuc@acmecorporation.com,MG Special,55,2017-11,2.217391304347826
2443,versie@piedpiper.com,kristle@dontechi.com,MG Advanced,3428,2018-11,3.515625
2444,moses@piedpiper.com,mellie@finhigh.com,MG Advanced,3619,2018-08,4.430232558139535
2445,cecily@piedpiper.com,darwin@dambase.com,MG Advanced,3785,2018-04,2.982456140350877
2446,anna@piedpiper.com,verna@statholdings.com,GTX Plus Pro,5082,2017-11,3.9732142857142856
2447,elease@piedpiper.com,halley@labdrill.com,GTK 500,27385,2019-10,3.823529411764706
2448,daniell@piedpiper.com,antionette@bluthcompany.com,MG Advanced,3282,2019-02,4.511627906976744
2449,versie@piedpiper.com,kristle@dontechi.com,MG Special,58,2019-03,3.515625
2450,moses@piedpiper.com,corrinne@isdom.com,GTX Basic,588,2018-08,3.4074074074074074
2451,james@piedpiper.com,gordon@scotfind.com,GTX Plus Pro,6029,2017-11,3.722689075630252
2452,jonathan@piedpiper.com,junko@streethex.com,GTX Basic,532,2017-07,2.491228070175439
2453,maureen@piedpiper.com,hsiu@fasehatice.com,GTXPro,4505,2018-04,3.6344086021505375
2454,vicki@piedpiper.com,ashlie@sonron.com,GTX Basic,430,2017-12,2.864864864864865
2455,cassey@piedpiper.com,malissa@donquadtech.com,GTX Basic,583,2019-09,4.122448979591836
2456,kami@piedpiper.com,rosanne@y-corporation.com,GTX Basic,607,2018-04,3.9585798816568047
2457,boris@piedpiper.com,williemae@zathunicon.com,MG Special,42,2019-04,3.4901960784313726
2458,anna@piedpiper.com,sherman@toughzap.com,GTX Plus Pro,5092,2018-05,3.7901234567901234
2459,kary@piedpiper.com,shemeka@xx-holding.com,GTXPro,4604,2018-03,4.341935483870968
2460,kami@piedpiper.com,garfield@nam-zim.com,GTXPro,4352,2019-09,3.782178217821782
2461,rosie@piedpiper.com,gertrude@massivedynamic.com,MG Advanced,3568,2018-12,3.5757575757575757
2462,vicki@piedpiper.com,maxie@sunnamplex.com,MG Special,55,2018-12,4.9753086419753085
2463,cecily@piedpiper.com,mellie@finhigh.com,MG Advanced,3253,2017-09,5.02
2464,marty@piedpiper.com,corrinne@isdom.com,MG Advanced,3561,2017-09,5.148648648648648
2465,kami@piedpiper.com,belinda@finjob.com,GTX Basic,633,2018-08,4.867768595041323
2466,violet@piedpiper.com,nedra@ontomedia.com,MG Advanced,4204,2019-02,3.8840579710144927
2467,elease@piedpiper.com,gaylord@faxquote.com,MG Special,63,2018-09,4.9655172413793105
2468,jonathan@piedpiper.com,bryan@bioholding.com,GTX Plus Basic,1137,2019-02,5.2105263157894735
2469,vicki@piedpiper.com,juliette@hottechi.com,GTX Basic,537,2019-08,3.7685589519650655
2470,zane@piedpiper.com,robbie@cheers.com,MG Advanced,3314,2019-03,3.269230769230769
2471,corliss@piedpiper.com,shella@zotware.com,GTXPro,5088,2018-04,2.7636363636363637
2472,cassey@piedpiper.com,eleonore@donware.com,GTX Basic,494,2019-10,4.246913580246914
2473,jonathan@piedpiper.com,kelly@ron-tech.com,GTXPro,4361,2019-02,3.6
2474,rosalina@piedpiper.com,winston@j-texon.com,MG Special,51,2019-10,3.5813953488372094
2475,jonathan@piedpiper.com,benny@treequote.com,MG Advanced,3892,2017-12,3.6538461538461537
2476,rosie@piedpiper.com,cassy@bioplex.com,MG Special,59,2019-01,3.36
2477,wilburn@piedpiper.com,mirta@iselectrics.com,MG Advanced,3783,2018-03,3.8125
2478,cassey@piedpiper.com,danilo@betasoloin.com,GTX Plus Basic,1131,2019-05,3.0086206896551726
2479,gladys@piedpiper.com,juliette@hottechi.com,MG Advanced,3598,2019-11,3.267605633802817
2480,lajuana@piedpiper.com,candice@stanredtax.com,MG Advanced,3228,2019-05,3.3875
2481,wilburn@piedpiper.com,delila@konex.com,MG Advanced,2880,2018-07,5.02
2482,garret@piedpiper.com,eleonore@donware.com,GTXPro,5022,2019-08,3.0
2483,james@piedpiper.com,delila@konex.com,GTXPro,4125,2018-07,4.23448275862069
2484,cassey@piedpiper.com,loise@mathtouch.com,MG Advanced,3600,2019-01,3.2195121951219514
2485,cecily@piedpiper.com,justine@codehow.com,GTX Plus Basic,1056,2018-09,4.576470588235294
2486,niesha@piedpiper.com,juliette@hottechi.com,GTX Basic,531,2017-12,4.552941176470588
2487,violet@piedpiper.com,krystle@gekko&co.com,MG Special,45,2019-10,4.038167938931298
2488,kami@piedpiper.com,maxie@sunnamplex.com,GTX Basic,501,2017-10,4.111111111111111
2489,versie@piedpiper.com,darwin@dambase.com,GTX Plus Pro,5338,2018-04,3.9770114942528734
2490,reed@piedpiper.com,vella@yearin.com,GTXPro,5302,2019-05,4.5625
2491,darcel@piedpiper.com,darwin@dambase.com,GTXPro,5113,2018-11,3.3473684210526318
2492,moses@piedpiper.com,ying@funholding.com,GTX Plus Basic,847,2018-03,4.243243243243243
2493,gladys@piedpiper.com,bryan@bioholding.com,GTXPro,4938,2019-03,4.156626506024097
2494,rosalina@piedpiper.com,claribel@goodsilron.com,GTX Basic,577,2018-06,2.8181818181818183
2495,boris@piedpiper.com,golda@condax.com,MG Advanced,4172,2019-03,4.445783132530121
2496,maureen@piedpiper.com,shemeka@xx-holding.com,GTX Plus Pro,5886,2018-01,4.012987012987013
2497,gladys@piedpiper.com,ying@funholding.com,MG Special,51,2018-12,4.297872340425532
2498,cecily@piedpiper.com,ying@funholding.com,MG Advanced,3668,2018-11,3.913793103448276
2499,wilburn@piedpiper.com,monte@kinnamplus.com,GTX Basic,589,2017-09,4.303571428571429
2500,cecily@piedpiper.com,kristle@dontechi.com,GTX Basic,541,2018-04,4.220779220779221
2501,niesha@piedpiper.com,bryan@bioholding.com,MG Special,57,2019-03,3.810344827586207
2502,jonathan@piedpiper.com,genie@betatech.com,GTX Basic,585,2018-12,3.1097560975609757
2503,cecily@piedpiper.com,edison@scottech.com,MG Advanced,3748,2019-07,4.508771929824562
2504,kary@piedpiper.com,hsiu@fasehatice.com,GTX Basic,555,2019-10,4.544378698224852
2505,wilburn@piedpiper.com,lavonia@vehementcapitalpartners.com,GTXPro,5127,2018-11,2.84375
2506,wilburn@piedpiper.com,golda@condax.com,MG Advanced,3089,2018-02,3.9767441860465116
2507,maureen@piedpiper.com,rosanne@y-corporation.com,GTX Plus Pro,5883,2017-09,4.373626373626373
2508,donn@piedpiper.com,malissa@donquadtech.com,GTXPro,4443,2019-05,4.8
2509,cassey@piedpiper.com,hai@thenewyorkinquirer.com,GTXPro,4891,2018-09,3.3950617283950617
2510,versie@piedpiper.com,genie@betatech.com,GTX Basic,590,2017-09,3.2616822429906542
2511,donn@piedpiper.com,golda@condax.com,GTX Basic,595,2017-08,3.8137254901960786
2512,darcel@piedpiper.com,palmira@inity.com,GTXPro,4192,2017-09,3.928888888888889
2513,moses@piedpiper.com,genie@betatech.com,MG Advanced,3355,2018-08,3.693548387096774
2514,niesha@piedpiper.com,kristle@dontechi.com,GTX Plus Basic,1020,2018-11,2.934959349593496
2515,rosalina@piedpiper.com,belinda@finjob.com,MG Special,50,2019-05,4.041666666666667
2516,jonathan@piedpiper.com,benny@treequote.com,GTX Basic,538,2018-01,3.6538461538461537
2517,wilburn@piedpiper.com,orpha@umbrellacorporation.com,GTX Plus Pro,5209,2018-12,3.878787878787879
2518,hayden@piedpiper.com,ashlie@sonron.com,MG Advanced,3689,2018-11,4.129032258064516
2519,donn@piedpiper.com,krystle@gekko&co.com,GTX Plus Pro,4246,2017-09,4.047058823529412
2520,markita@piedpiper.com,garfield@nam-zim.com,GTX Basic,572,2017-12,4.326923076923077
2521,jonathan@piedpiper.com,elisa@warephase.com,GTX Plus Basic,1184,2018-11,3.991304347826087
2522,kary@piedpiper.com,robbie@cheers.com,GTXPro,4756,2019-07,4.082758620689655
2523,daniell@piedpiper.com,loise@mathtouch.com,GTX Plus Pro,5076,2018-03,3.857142857142857
2524,james@piedpiper.com,tambra@singletechno.com,GTX Plus Pro,5525,2017-10,3.738255033557047
2525,daniell@piedpiper.com,cuc@acmecorporation.com,GTXPro,5857,2017-10,4.354838709677419
2526,versie@piedpiper.com,kristle@dontechi.com,MG Special,53,2018-07,3.515625
2527,hayden@piedpiper.com,ashlie@sonron.com,MG Advanced,3250,2018-04,4.129032258064516
2528,reed@piedpiper.com,cassy@bioplex.com,GTXPro,5186,2019-11,3.739130434782609
2529,reed@piedpiper.com,antionette@bluthcompany.com,GTX Plus Basic,1284,2018-11,4.044444444444444
2530,darcel@piedpiper.com,mellie@finhigh.com,GTX Plus Pro,4735,2017-12,3.830188679245283
2531,zane@piedpiper.com,tambra@singletechno.com,GTXPro,4545,2019-08,4.079545454545454
2532,darcel@piedpiper.com,mellie@finhigh.com,MG Special,53,2019-02,3.830188679245283
2533,lajuana@piedpiper.com,kristle@dontechi.com,MG Advanced,3296,2018-09,3.7905405405405403
2534,cassey@piedpiper.com,orpha@umbrellacorporation.com,GTXPro,4529,2018-11,4.034883720930233
2535,violet@piedpiper.com,kenton@kan-code.com,MG Special,47,2019-07,3.753968253968254
2536,james@piedpiper.com,gordon@scotfind.com,GTX Plus Pro,5576,2018-09,3.722689075630252
